,0
16557,moroccan
16558,italian
16559,french
16560,italian
16561,italian
16562,italian
16563,chinese
16564,italian
16565,italian
16566,italian
16567,italian
16568,southern_us
16569,french
16570,french
16571,southern_us
16572,korean
16573,italian
16574,italian
16575,southern_us
16576,indian
16577,french
16578,russian
16579,mexican
16580,chinese
16581,filipino
16582,italian
16583,chinese
16584,chinese
16585,russian
16586,italian
16587,italian
16588,italian
16589,italian
16590,southern_us
16591,thai
16592,french
16593,chinese
16594,italian
16595,french
16596,italian
16597,french
16598,mexican
16599,russian
16600,british
16601,french
16602,french
16603,italian
16604,moroccan
16605,mexican
16606,mexican
16607,italian
16608,italian
16609,southern_us
16610,moroccan
16611,french
16612,british
16613,greek
16614,indian
16615,southern_us
16616,mexican
16617,southern_us
16618,italian
16619,southern_us
16620,french
16621,french
16622,southern_us
16623,mexican
16624,french
16625,italian
16626,indian
16627,french
16628,french
16629,russian
16630,french
16631,french
16632,italian
16633,italian
16634,southern_us
16635,mexican
16636,italian
16637,thai
16638,southern_us
16639,mexican
16640,italian
16641,french
16642,brazilian
16643,mexican
16644,french
16645,russian
16646,italian
16647,mexican
16648,southern_us
16649,british
16650,vietnamese
16651,british
16652,southern_us
16653,russian
16654,brazilian
16655,french
16656,italian
16657,italian
16658,spanish
16659,southern_us
16660,southern_us
16661,italian
16662,italian
16663,french
16664,french
16665,indian
16666,mexican
16667,italian
16668,moroccan
16669,italian
16670,mexican
16671,french
16672,italian
16673,russian
16674,french
16675,chinese
16676,mexican
16677,southern_us
16678,southern_us
16679,italian
16680,french
16681,italian
16682,italian
16683,southern_us
16684,brazilian
16685,italian
16686,mexican
16687,french
16688,british
16689,french
16690,indian
16691,italian
16692,italian
16693,korean
16694,french
16695,italian
16696,indian
16697,french
16698,greek
16699,spanish
16700,italian
16701,southern_us
16702,italian
16703,jamaican
16704,italian
16705,southern_us
16706,mexican
16707,greek
16708,italian
16709,italian
16710,italian
16711,japanese
16712,french
16713,moroccan
16714,mexican
16715,moroccan
16716,italian
16717,italian
16718,greek
16719,greek
16720,mexican
16721,italian
16722,italian
16723,french
16724,moroccan
16725,mexican
16726,southern_us
16727,southern_us
16728,italian
16729,italian
16730,french
16731,southern_us
16732,moroccan
16733,indian
16734,southern_us
16735,french
16736,french
16737,italian
16738,indian
16739,french
16740,italian
16741,french
16742,chinese
16743,italian
16744,southern_us
16745,italian
16746,mexican
16747,indian
16748,italian
16749,greek
16750,chinese
16751,italian
16752,french
16753,french
16754,italian
16755,mexican
16756,southern_us
16757,italian
16758,vietnamese
16759,french
16760,spanish
16761,french
16762,italian
16763,southern_us
16764,french
16765,italian
16766,italian
16767,brazilian
16768,chinese
16769,moroccan
16770,french
16771,french
16772,spanish
16773,southern_us
16774,italian
16775,italian
16776,french
16777,cajun_creole
16778,french
16779,italian
16780,italian
16781,french
16782,british
16783,italian
16784,chinese
16785,southern_us
16786,italian
16787,italian
16788,greek
16789,french
16790,mexican
16791,italian
16792,southern_us
16793,italian
16794,southern_us
16795,italian
16796,mexican
16797,southern_us
16798,southern_us
16799,indian
16800,italian
16801,french
16802,southern_us
16803,french
16804,chinese
16805,french
16806,italian
16807,southern_us
16808,southern_us
16809,moroccan
16810,mexican
16811,mexican
16812,italian
16813,southern_us
16814,indian
16815,indian
16816,greek
16817,greek
16818,japanese
16819,italian
16820,thai
16821,southern_us
16822,italian
16823,southern_us
16824,italian
16825,southern_us
16826,french
16827,southern_us
16828,british
16829,french
16830,french
16831,chinese
16832,moroccan
16833,french
16834,greek
16835,southern_us
16836,french
16837,mexican
16838,thai
16839,spanish
16840,mexican
16841,indian
16842,mexican
16843,southern_us
16844,southern_us
16845,russian
16846,mexican
16847,southern_us
16848,french
16849,mexican
16850,southern_us
16851,mexican
16852,irish
16853,mexican
16854,italian
16855,italian
16856,southern_us
16857,italian
16858,greek
16859,moroccan
16860,spanish
16861,southern_us
16862,thai
16863,mexican
16864,british
16865,irish
16866,southern_us
16867,french
16868,southern_us
16869,french
16870,italian
16871,chinese
16872,italian
16873,italian
16874,french
16875,greek
16876,french
16877,brazilian
16878,british
16879,southern_us
16880,italian
16881,french
16882,british
16883,mexican
16884,italian
16885,italian
16886,southern_us
16887,italian
16888,spanish
16889,french
16890,mexican
16891,cajun_creole
16892,southern_us
16893,italian
16894,greek
16895,italian
16896,italian
16897,french
16898,french
16899,southern_us
16900,irish
16901,british
16902,french
16903,french
16904,mexican
16905,brazilian
16906,mexican
16907,mexican
16908,italian
16909,southern_us
16910,french
16911,greek
16912,mexican
16913,chinese
16914,italian
16915,italian
16916,southern_us
16917,southern_us
16918,italian
16919,southern_us
16920,french
16921,indian
16922,chinese
16923,brazilian
16924,indian
16925,indian
16926,chinese
16927,southern_us
16928,japanese
16929,irish
16930,italian
16931,french
16932,mexican
16933,italian
16934,cajun_creole
16935,moroccan
16936,italian
16937,mexican
16938,thai
16939,italian
16940,french
16941,italian
16942,italian
16943,italian
16944,mexican
16945,italian
16946,italian
16947,french
16948,southern_us
16949,southern_us
16950,southern_us
16951,mexican
16952,brazilian
16953,southern_us
16954,italian
16955,italian
16956,mexican
16957,southern_us
16958,french
16959,french
16960,french
16961,indian
16962,italian
16963,french
16964,french
16965,moroccan
16966,italian
16967,french
16968,french
16969,italian
16970,chinese
16971,italian
16972,indian
16973,italian
16974,southern_us
16975,french
16976,mexican
16977,italian
16978,brazilian
16979,french
16980,french
16981,mexican
16982,french
16983,spanish
16984,chinese
16985,irish
16986,italian
16987,italian
16988,italian
16989,french
16990,mexican
16991,italian
16992,british
16993,french
16994,irish
16995,italian
16996,british
16997,mexican
16998,moroccan
16999,mexican
17000,mexican
17001,french
17002,italian
17003,southern_us
17004,indian
17005,russian
17006,japanese
17007,mexican
17008,italian
17009,french
17010,british
17011,french
17012,southern_us
17013,french
17014,italian
17015,southern_us
17016,korean
17017,spanish
17018,italian
17019,italian
17020,greek
17021,french
17022,southern_us
17023,italian
17024,indian
17025,french
17026,french
17027,french
17028,italian
17029,moroccan
17030,southern_us
17031,greek
17032,italian
17033,french
17034,italian
17035,cajun_creole
17036,indian
17037,irish
17038,greek
17039,italian
17040,southern_us
17041,mexican
17042,french
17043,greek
17044,british
17045,southern_us
17046,french
17047,mexican
17048,mexican
17049,mexican
17050,southern_us
17051,french
17052,italian
17053,indian
17054,french
17055,british
17056,italian
17057,french
17058,southern_us
17059,southern_us
17060,french
17061,korean
17062,italian
17063,moroccan
17064,southern_us
17065,french
17066,french
17067,italian
17068,moroccan
17069,greek
17070,italian
17071,french
17072,irish
17073,moroccan
17074,thai
17075,chinese
17076,cajun_creole
17077,cajun_creole
17078,vietnamese
17079,southern_us
17080,greek
17081,french
17082,indian
17083,southern_us
17084,italian
17085,italian
17086,moroccan
17087,french
17088,italian
17089,mexican
17090,italian
17091,italian
17092,southern_us
17093,french
17094,french
17095,mexican
17096,southern_us
17097,southern_us
17098,italian
17099,french
17100,southern_us
17101,mexican
17102,moroccan
17103,southern_us
17104,french
17105,mexican
17106,italian
17107,italian
17108,french
17109,italian
17110,french
17111,spanish
17112,southern_us
17113,southern_us
17114,southern_us
17115,mexican
17116,southern_us
17117,french
17118,italian
17119,thai
17120,british
17121,british
17122,southern_us
17123,italian
17124,french
17125,vietnamese
17126,french
17127,southern_us
17128,italian
17129,cajun_creole
17130,southern_us
17131,japanese
17132,greek
17133,italian
17134,italian
17135,southern_us
17136,italian
17137,southern_us
17138,mexican
17139,vietnamese
17140,greek
17141,british
17142,southern_us
17143,moroccan
17144,southern_us
17145,italian
17146,french
17147,mexican
17148,chinese
17149,greek
17150,french
17151,spanish
17152,japanese
17153,spanish
17154,greek
17155,brazilian
17156,italian
17157,mexican
17158,french
17159,southern_us
17160,french
17161,british
17162,french
17163,southern_us
17164,italian
17165,italian
17166,italian
17167,italian
17168,italian
17169,italian
17170,italian
17171,italian
17172,italian
17173,italian
17174,moroccan
17175,indian
17176,russian
17177,french
17178,italian
17179,french
17180,italian
17181,chinese
17182,italian
17183,chinese
17184,vietnamese
17185,italian
17186,french
17187,korean
17188,russian
17189,russian
17190,indian
17191,mexican
17192,italian
17193,french
17194,indian
17195,italian
17196,spanish
17197,mexican
17198,italian
17199,chinese
17200,french
17201,japanese
17202,italian
17203,japanese
17204,mexican
17205,mexican
17206,italian
17207,french
17208,mexican
17209,southern_us
17210,french
17211,spanish
17212,irish
17213,italian
17214,italian
17215,chinese
17216,japanese
17217,italian
17218,indian
17219,southern_us
17220,southern_us
17221,italian
17222,italian
17223,italian
17224,southern_us
17225,italian
17226,indian
17227,chinese
17228,french
17229,italian
17230,mexican
17231,french
17232,moroccan
17233,southern_us
17234,italian
17235,french
17236,southern_us
17237,southern_us
17238,indian
17239,spanish
17240,southern_us
17241,italian
17242,southern_us
17243,chinese
17244,mexican
17245,mexican
17246,italian
17247,british
17248,french
17249,mexican
17250,southern_us
17251,french
17252,indian
17253,french
17254,french
17255,french
17256,french
17257,french
17258,indian
17259,southern_us
17260,southern_us
17261,french
17262,italian
17263,indian
17264,french
17265,mexican
17266,mexican
17267,mexican
17268,italian
17269,southern_us
17270,french
17271,french
17272,french
17273,french
17274,italian
17275,french
17276,italian
17277,italian
17278,french
17279,italian
17280,southern_us
17281,chinese
17282,irish
17283,southern_us
17284,chinese
17285,southern_us
17286,italian
17287,french
17288,italian
17289,french
17290,southern_us
17291,french
17292,italian
17293,indian
17294,french
17295,mexican
17296,southern_us
17297,italian
17298,vietnamese
17299,greek
17300,mexican
17301,southern_us
17302,brazilian
17303,french
17304,indian
17305,french
17306,southern_us
17307,french
17308,southern_us
17309,italian
17310,italian
17311,southern_us
17312,japanese
17313,italian
17314,indian
17315,french
17316,french
17317,indian
17318,french
17319,southern_us
17320,italian
17321,italian
17322,russian
17323,italian
17324,russian
17325,southern_us
17326,french
17327,mexican
17328,mexican
17329,southern_us
17330,french
17331,french
17332,french
17333,french
17334,italian
17335,french
17336,moroccan
17337,italian
17338,indian
17339,moroccan
17340,italian
17341,italian
17342,italian
17343,french
17344,southern_us
17345,mexican
17346,french
17347,mexican
17348,southern_us
17349,southern_us
17350,vietnamese
17351,italian
17352,mexican
17353,italian
17354,italian
17355,italian
17356,italian
17357,british
17358,spanish
17359,italian
17360,chinese
17361,southern_us
17362,italian
17363,southern_us
17364,mexican
17365,brazilian
17366,southern_us
17367,thai
17368,indian
17369,italian
17370,french
17371,southern_us
17372,italian
17373,italian
17374,italian
17375,italian
17376,french
17377,french
17378,italian
17379,southern_us
17380,italian
17381,southern_us
17382,mexican
17383,southern_us
17384,southern_us
17385,french
17386,cajun_creole
17387,italian
17388,italian
17389,mexican
17390,italian
17391,southern_us
17392,spanish
17393,french
17394,french
17395,southern_us
17396,italian
17397,moroccan
17398,british
17399,italian
17400,french
17401,mexican
17402,mexican
17403,italian
17404,italian
17405,french
17406,french
17407,italian
17408,mexican
17409,southern_us
17410,french
17411,mexican
17412,indian
17413,southern_us
17414,southern_us
17415,british
17416,chinese
17417,french
17418,chinese
17419,southern_us
17420,mexican
17421,italian
17422,irish
17423,indian
17424,mexican
17425,french
17426,italian
17427,italian
17428,greek
17429,greek
17430,indian
17431,french
17432,japanese
17433,italian
17434,irish
17435,chinese
17436,indian
17437,french
17438,chinese
17439,irish
17440,thai
17441,indian
17442,italian
17443,british
17444,french
17445,italian
17446,french
17447,french
17448,mexican
17449,southern_us
17450,southern_us
17451,southern_us
17452,french
17453,mexican
17454,italian
17455,french
17456,southern_us
17457,chinese
17458,italian
17459,french
17460,british
17461,southern_us
17462,french
17463,southern_us
17464,french
17465,greek
17466,french
17467,southern_us
17468,spanish
17469,indian
17470,italian
17471,indian
17472,southern_us
17473,russian
17474,southern_us
17475,chinese
17476,italian
17477,french
17478,mexican
17479,french
17480,italian
17481,thai
17482,japanese
17483,greek
17484,southern_us
17485,spanish
17486,southern_us
17487,southern_us
17488,mexican
17489,chinese
17490,italian
17491,italian
17492,french
17493,japanese
17494,mexican
17495,mexican
17496,french
17497,italian
17498,indian
17499,southern_us
17500,indian
17501,french
17502,british
17503,mexican
17504,greek
17505,southern_us
17506,mexican
17507,mexican
17508,russian
17509,french
17510,southern_us
17511,brazilian
17512,mexican
17513,southern_us
17514,mexican
17515,indian
17516,french
17517,italian
17518,chinese
17519,jamaican
17520,italian
17521,mexican
17522,italian
17523,french
17524,italian
17525,french
17526,italian
17527,japanese
17528,moroccan
17529,greek
17530,southern_us
17531,italian
17532,french
17533,italian
17534,italian
17535,french
17536,french
17537,italian
17538,japanese
17539,italian
17540,vietnamese
17541,french
17542,greek
17543,mexican
17544,mexican
17545,french
17546,southern_us
17547,italian
17548,thai
17549,italian
17550,italian
17551,french
17552,italian
17553,british
17554,southern_us
17555,spanish
17556,mexican
17557,indian
17558,spanish
17559,french
17560,mexican
17561,italian
17562,french
17563,italian
17564,indian
17565,italian
17566,italian
17567,italian
17568,italian
17569,italian
17570,italian
17571,southern_us
17572,indian
17573,mexican
17574,japanese
17575,moroccan
17576,thai
17577,mexican
17578,russian
17579,southern_us
17580,southern_us
17581,french
17582,italian
17583,french
17584,italian
17585,indian
17586,italian
17587,italian
17588,italian
17589,chinese
17590,chinese
17591,italian
17592,french
17593,southern_us
17594,italian
17595,mexican
17596,southern_us
17597,italian
17598,chinese
17599,japanese
17600,japanese
17601,irish
17602,italian
17603,mexican
17604,italian
17605,italian
17606,chinese
17607,southern_us
17608,southern_us
17609,southern_us
17610,french
17611,italian
17612,italian
17613,russian
17614,italian
17615,chinese
17616,indian
17617,southern_us
17618,italian
17619,french
17620,thai
17621,french
17622,greek
17623,french
17624,southern_us
17625,southern_us
17626,italian
17627,irish
17628,korean
17629,italian
17630,french
17631,southern_us
17632,mexican
17633,french
17634,italian
17635,british
17636,irish
17637,moroccan
17638,irish
17639,french
17640,italian
17641,indian
17642,southern_us
17643,italian
17644,chinese
17645,french
17646,southern_us
17647,mexican
17648,italian
17649,italian
17650,cajun_creole
17651,italian
17652,mexican
17653,italian
17654,french
17655,italian
17656,italian
17657,italian
17658,french
17659,french
17660,french
17661,italian
17662,mexican
17663,southern_us
17664,italian
17665,french
17666,italian
17667,moroccan
17668,indian
17669,italian
17670,italian
17671,southern_us
17672,japanese
17673,mexican
17674,brazilian
17675,french
17676,french
17677,italian
17678,southern_us
17679,italian
17680,italian
17681,southern_us
17682,mexican
17683,southern_us
17684,mexican
17685,thai
17686,italian
17687,chinese
17688,italian
17689,indian
17690,southern_us
17691,french
17692,italian
17693,southern_us
17694,italian
17695,cajun_creole
17696,french
17697,southern_us
17698,italian
17699,jamaican
17700,italian
17701,italian
17702,korean
17703,greek
17704,italian
17705,indian
17706,jamaican
17707,italian
17708,italian
17709,italian
17710,brazilian
17711,italian
17712,french
17713,french
17714,french
17715,french
17716,italian
17717,japanese
17718,french
17719,southern_us
17720,italian
17721,spanish
17722,french
17723,french
17724,southern_us
17725,italian
17726,italian
17727,mexican
17728,italian
17729,italian
17730,italian
17731,indian
17732,chinese
17733,mexican
17734,italian
17735,cajun_creole
17736,brazilian
17737,chinese
17738,italian
17739,french
17740,mexican
17741,italian
17742,italian
17743,thai
17744,french
17745,british
17746,british
17747,italian
17748,mexican
17749,moroccan
17750,french
17751,southern_us
17752,brazilian
17753,southern_us
17754,french
17755,french
17756,french
17757,italian
17758,chinese
17759,southern_us
17760,italian
17761,mexican
17762,mexican
17763,chinese
17764,brazilian
17765,italian
17766,russian
17767,italian
17768,italian
17769,mexican
17770,italian
17771,italian
17772,chinese
17773,mexican
17774,southern_us
17775,french
17776,italian
17777,italian
17778,british
17779,italian
17780,british
17781,indian
17782,greek
17783,french
17784,greek
17785,french
17786,italian
17787,mexican
17788,jamaican
17789,french
17790,chinese
17791,italian
17792,french
17793,moroccan
17794,italian
17795,greek
17796,southern_us
17797,french
17798,italian
17799,french
17800,mexican
17801,southern_us
17802,italian
17803,cajun_creole
17804,italian
17805,italian
17806,french
17807,southern_us
17808,french
17809,italian
17810,moroccan
17811,italian
17812,french
17813,british
17814,french
17815,italian
17816,italian
17817,spanish
17818,french
17819,southern_us
17820,italian
17821,italian
17822,italian
17823,french
17824,southern_us
17825,japanese
17826,italian
17827,italian
17828,french
17829,indian
17830,italian
17831,indian
17832,chinese
17833,mexican
17834,french
17835,french
17836,italian
17837,french
17838,italian
17839,southern_us
17840,french
17841,chinese
17842,french
17843,irish
17844,italian
17845,italian
17846,french
17847,southern_us
17848,chinese
17849,italian
17850,chinese
17851,indian
17852,british
17853,mexican
17854,italian
17855,southern_us
17856,italian
17857,italian
17858,italian
17859,southern_us
17860,greek
17861,mexican
17862,indian
17863,italian
17864,italian
17865,mexican
17866,french
17867,mexican
17868,southern_us
17869,italian
17870,french
17871,british
17872,italian
17873,french
17874,french
17875,italian
17876,southern_us
17877,southern_us
17878,italian
17879,italian
17880,italian
17881,mexican
17882,mexican
17883,french
17884,indian
17885,italian
17886,french
17887,italian
17888,french
17889,southern_us
17890,greek
17891,italian
17892,chinese
17893,french
17894,italian
17895,italian
17896,greek
17897,italian
17898,mexican
17899,italian
17900,southern_us
17901,french
17902,southern_us
17903,southern_us
17904,french
17905,thai
17906,mexican
17907,italian
17908,french
17909,italian
17910,cajun_creole
17911,spanish
17912,italian
17913,mexican
17914,french
17915,thai
17916,russian
17917,italian
17918,italian
17919,french
17920,brazilian
17921,italian
17922,french
17923,mexican
17924,greek
17925,greek
17926,korean
17927,mexican
17928,mexican
17929,french
17930,italian
17931,southern_us
17932,southern_us
17933,southern_us
17934,mexican
17935,southern_us
17936,chinese
17937,french
17938,italian
17939,british
17940,russian
17941,italian
17942,southern_us
17943,southern_us
17944,italian
17945,french
17946,italian
17947,southern_us
17948,french
17949,moroccan
17950,mexican
17951,british
17952,japanese
17953,cajun_creole
17954,southern_us
17955,southern_us
17956,cajun_creole
17957,italian
17958,chinese
17959,southern_us
17960,mexican
17961,french
17962,korean
17963,italian
17964,southern_us
17965,british
17966,mexican
17967,italian
17968,russian
17969,italian
17970,french
17971,french
17972,korean
17973,indian
17974,mexican
17975,southern_us
17976,southern_us
17977,french
17978,southern_us
17979,mexican
17980,french
17981,mexican
17982,french
17983,french
17984,french
17985,chinese
17986,southern_us
17987,french
17988,french
17989,southern_us
17990,southern_us
17991,japanese
17992,french
17993,italian
17994,japanese
17995,french
17996,french
17997,italian
17998,italian
17999,italian
18000,italian
18001,italian
18002,japanese
18003,french
18004,italian
18005,french
18006,mexican
18007,greek
18008,italian
18009,british
18010,french
18011,southern_us
18012,southern_us
18013,british
18014,irish
18015,southern_us
18016,mexican
18017,italian
18018,french
18019,mexican
18020,italian
18021,italian
18022,italian
18023,italian
18024,british
18025,mexican
18026,italian
18027,italian
18028,korean
18029,greek
18030,british
18031,italian
18032,italian
18033,italian
18034,greek
18035,southern_us
18036,southern_us
18037,southern_us
18038,french
18039,indian
18040,mexican
18041,southern_us
18042,greek
18043,french
18044,french
18045,british
18046,italian
18047,mexican
18048,mexican
18049,italian
18050,italian
18051,french
18052,irish
18053,southern_us
18054,spanish
18055,chinese
18056,french
18057,southern_us
18058,chinese
18059,southern_us
18060,italian
18061,italian
18062,southern_us
18063,french
18064,italian
18065,italian
18066,french
18067,italian
18068,greek
18069,italian
18070,southern_us
18071,spanish
18072,chinese
18073,french
18074,irish
18075,southern_us
18076,italian
18077,italian
18078,indian
18079,southern_us
18080,italian
18081,french
18082,indian
18083,southern_us
18084,cajun_creole
18085,french
18086,italian
18087,italian
18088,mexican
18089,greek
18090,japanese
18091,southern_us
18092,italian
18093,french
18094,southern_us
18095,mexican
18096,southern_us
18097,italian
18098,french
18099,thai
18100,french
18101,italian
18102,italian
18103,japanese
18104,southern_us
18105,italian
18106,mexican
18107,french
18108,southern_us
18109,greek
18110,italian
18111,greek
18112,italian
18113,italian
18114,british
18115,southern_us
18116,chinese
18117,italian
18118,french
18119,southern_us
18120,chinese
18121,italian
18122,italian
18123,greek
18124,french
18125,british
18126,italian
18127,indian
18128,italian
18129,moroccan
18130,italian
18131,vietnamese
18132,italian
18133,southern_us
18134,thai
18135,italian
18136,spanish
18137,korean
18138,chinese
18139,korean
18140,mexican
18141,french
18142,italian
18143,indian
18144,southern_us
18145,italian
18146,indian
18147,italian
18148,thai
18149,chinese
18150,southern_us
18151,southern_us
18152,british
18153,italian
18154,italian
18155,thai
18156,italian
18157,mexican
18158,southern_us
18159,mexican
18160,southern_us
18161,italian
18162,mexican
18163,mexican
18164,italian
18165,italian
18166,mexican
18167,italian
18168,italian
18169,mexican
18170,italian
18171,cajun_creole
18172,italian
18173,british
18174,cajun_creole
18175,southern_us
18176,southern_us
18177,french
18178,french
18179,french
18180,chinese
18181,british
18182,cajun_creole
18183,french
18184,southern_us
18185,italian
18186,spanish
18187,greek
18188,mexican
18189,italian
18190,italian
18191,southern_us
18192,southern_us
18193,italian
18194,french
18195,southern_us
18196,southern_us
18197,italian
18198,french
18199,southern_us
18200,southern_us
18201,italian
18202,russian
18203,mexican
18204,japanese
18205,thai
18206,french
18207,french
18208,chinese
18209,southern_us
18210,italian
18211,french
18212,southern_us
18213,southern_us
18214,indian
18215,italian
18216,italian
18217,italian
18218,southern_us
18219,cajun_creole
18220,southern_us
18221,french
18222,italian
18223,mexican
18224,mexican
18225,italian
18226,chinese
18227,italian
18228,southern_us
18229,british
18230,greek
18231,mexican
18232,italian
18233,french
18234,southern_us
18235,thai
18236,southern_us
18237,greek
18238,french
18239,southern_us
18240,french
18241,russian
18242,japanese
18243,japanese
18244,brazilian
18245,italian
18246,french
18247,french
18248,mexican
18249,southern_us
18250,italian
18251,french
18252,southern_us
18253,french
18254,mexican
18255,italian
18256,french
18257,indian
18258,greek
18259,chinese
18260,moroccan
18261,greek
18262,italian
18263,italian
18264,russian
18265,italian
18266,mexican
18267,italian
18268,mexican
18269,italian
18270,british
18271,southern_us
18272,russian
18273,indian
18274,southern_us
18275,mexican
18276,mexican
18277,greek
18278,british
18279,italian
18280,greek
18281,chinese
18282,italian
18283,french
18284,french
18285,greek
18286,italian
18287,italian
18288,italian
18289,southern_us
18290,southern_us
18291,french
18292,spanish
18293,mexican
18294,southern_us
18295,french
18296,french
18297,mexican
18298,french
18299,mexican
18300,chinese
18301,italian
18302,italian
18303,moroccan
18304,indian
18305,irish
18306,italian
18307,southern_us
18308,indian
18309,greek
18310,british
18311,italian
18312,mexican
18313,southern_us
18314,italian
18315,mexican
18316,italian
18317,indian
18318,southern_us
18319,southern_us
18320,italian
18321,french
18322,indian
18323,southern_us
18324,french
18325,spanish
18326,italian
18327,british
18328,italian
18329,british
18330,french
18331,italian
18332,southern_us
18333,french
18334,italian
18335,chinese
18336,italian
18337,french
18338,italian
18339,french
18340,french
18341,southern_us
18342,southern_us
18343,italian
18344,french
18345,russian
18346,italian
18347,southern_us
18348,french
18349,greek
18350,mexican
18351,southern_us
18352,italian
18353,mexican
18354,mexican
18355,mexican
18356,mexican
18357,italian
18358,spanish
18359,french
18360,irish
18361,mexican
18362,thai
18363,french
18364,french
18365,french
18366,mexican
18367,italian
18368,french
18369,italian
18370,southern_us
18371,spanish
18372,mexican
18373,french
18374,mexican
18375,mexican
18376,french
18377,indian
18378,italian
18379,italian
18380,italian
18381,french
18382,mexican
18383,moroccan
18384,mexican
18385,italian
18386,southern_us
18387,mexican
18388,thai
18389,french
18390,italian
18391,italian
18392,southern_us
18393,italian
18394,moroccan
18395,southern_us
18396,moroccan
18397,greek
18398,italian
18399,french
18400,mexican
18401,italian
18402,french
18403,greek
18404,southern_us
18405,french
18406,moroccan
18407,british
18408,chinese
18409,french
18410,italian
18411,southern_us
18412,mexican
18413,italian
18414,southern_us
18415,french
18416,french
18417,french
18418,southern_us
18419,mexican
18420,southern_us
18421,french
18422,jamaican
18423,italian
18424,french
18425,indian
18426,italian
18427,southern_us
18428,spanish
18429,chinese
18430,italian
18431,french
18432,italian
18433,french
18434,southern_us
18435,greek
18436,italian
18437,italian
18438,indian
18439,french
18440,italian
18441,greek
18442,french
18443,british
18444,italian
18445,russian
18446,moroccan
18447,southern_us
18448,chinese
18449,greek
18450,southern_us
18451,mexican
18452,italian
18453,italian
18454,chinese
18455,thai
18456,spanish
18457,french
18458,italian
18459,mexican
18460,greek
18461,greek
18462,mexican
18463,italian
18464,french
18465,french
18466,moroccan
18467,french
18468,mexican
18469,mexican
18470,southern_us
18471,french
18472,southern_us
18473,indian
18474,italian
18475,italian
18476,french
18477,french
18478,southern_us
18479,french
18480,french
18481,italian
18482,southern_us
18483,italian
18484,french
18485,chinese
18486,french
18487,japanese
18488,french
18489,mexican
18490,indian
18491,french
18492,mexican
18493,greek
18494,greek
18495,italian
18496,southern_us
18497,french
18498,french
18499,french
18500,italian
18501,southern_us
18502,italian
18503,italian
18504,southern_us
18505,french
18506,chinese
18507,french
18508,southern_us
18509,indian
18510,italian
18511,italian
18512,french
18513,italian
18514,french
18515,french
18516,southern_us
18517,indian
18518,southern_us
18519,chinese
18520,french
18521,italian
18522,moroccan
18523,japanese
18524,southern_us
18525,french
18526,spanish
18527,southern_us
18528,italian
18529,italian
18530,irish
18531,mexican
18532,italian
18533,korean
18534,french
18535,indian
18536,french
18537,southern_us
18538,italian
18539,italian
18540,french
18541,moroccan
18542,french
18543,british
18544,greek
18545,italian
18546,southern_us
18547,mexican
18548,mexican
18549,french
18550,cajun_creole
18551,japanese
18552,irish
18553,french
18554,italian
18555,british
18556,moroccan
18557,mexican
18558,british
18559,southern_us
18560,spanish
18561,mexican
18562,southern_us
18563,italian
18564,spanish
18565,greek
18566,french
18567,italian
18568,mexican
18569,southern_us
18570,italian
18571,french
18572,southern_us
18573,italian
18574,french
18575,southern_us
18576,southern_us
18577,southern_us
18578,mexican
18579,french
18580,japanese
18581,japanese
18582,italian
18583,southern_us
18584,mexican
18585,mexican
18586,mexican
18587,cajun_creole
18588,italian
18589,southern_us
18590,korean
18591,greek
18592,italian
18593,italian
18594,indian
18595,mexican
18596,southern_us
18597,french
18598,thai
18599,italian
18600,italian
18601,italian
18602,mexican
18603,russian
18604,southern_us
18605,italian
18606,mexican
18607,japanese
18608,cajun_creole
18609,greek
18610,mexican
18611,irish
18612,mexican
18613,southern_us
18614,cajun_creole
18615,mexican
18616,mexican
18617,italian
18618,southern_us
18619,british
18620,cajun_creole
18621,italian
18622,mexican
18623,italian
18624,mexican
18625,southern_us
18626,southern_us
18627,mexican
18628,southern_us
18629,mexican
18630,mexican
18631,italian
18632,italian
18633,french
18634,southern_us
18635,italian
18636,italian
18637,mexican
18638,french
18639,italian
18640,southern_us
18641,french
18642,french
18643,chinese
18644,chinese
18645,moroccan
18646,italian
18647,french
18648,russian
18649,moroccan
18650,italian
18651,italian
18652,indian
18653,french
18654,southern_us
18655,italian
18656,french
18657,italian
18658,italian
18659,japanese
18660,mexican
18661,korean
18662,mexican
18663,italian
18664,italian
18665,southern_us
18666,italian
18667,french
18668,french
18669,mexican
18670,mexican
18671,moroccan
18672,filipino
18673,french
18674,filipino
18675,french
18676,southern_us
18677,greek
18678,french
18679,italian
18680,southern_us
18681,southern_us
18682,southern_us
18683,italian
18684,russian
18685,french
18686,cajun_creole
18687,italian
18688,greek
18689,southern_us
18690,greek
18691,southern_us
18692,moroccan
18693,mexican
18694,greek
18695,french
18696,french
18697,chinese
18698,spanish
18699,chinese
18700,southern_us
18701,thai
18702,french
18703,thai
18704,indian
18705,mexican
18706,brazilian
18707,irish
18708,french
18709,italian
18710,chinese
18711,chinese
18712,mexican
18713,spanish
18714,mexican
18715,indian
18716,mexican
18717,italian
18718,french
18719,southern_us
18720,irish
18721,vietnamese
18722,italian
18723,french
18724,southern_us
18725,japanese
18726,french
18727,french
18728,southern_us
18729,french
18730,italian
18731,filipino
18732,french
18733,french
18734,italian
18735,indian
18736,indian
18737,italian
18738,french
18739,chinese
18740,italian
